freq_MHz,pri_us,pw_us,doa_deg,amp_dB,toa_us,Emitter_ID
10891.88,4948.66,17.09,204.34,-74.76,74295947596.04,6
9075.46,5580.33,47.29,190.01,-53.82,74295948927.33,7
11617.83,4869.99,37.72,122.54,-40.84,74295949039.23,3
10891.02,5173.54,17.12,204.31,-74.25,74295952544.7,6
11618.39,4917.04,37.8,122.17,-39.62,74295953909.22,3
9074.8,5659.64,47.35,189.94,-52.89,74295954507.66,7
10891.38,5328.81,17.08,204.18,-74.51,74295957718.24,6
11617.97,4914.56,37.82,122.31,-40.45,74295958826.26,3
9075.83,5602.14,47.45,189.96,-52.45,74295960167.3,7
10891.2,5527.7,17.02,204.17,-74.18,74295963047.05,6
11617.78,4996.19,37.84,122.21,-40.46,74295963740.83,3
9075.03,5448.94,47.33,190.31,-53.22,74295965769.45,7
10891.78,5000.3,17.01,204.09,-74.7,74295968574.75,6
11616.86,4979.82,37.75,122.74,-40.37,74295968737.02,3
9074.58,5627.14,47.34,189.77,-53.53,74295971218.39,7
10891.65,5068.59,17.1,204.0,-74.26,74295973575.05,6
11616.9,4988.48,37.78,122.43,-40.78,74295973716.84,3
9075.16,5508.83,47.36,190.14,-53.33,74295976845.54,7
10891.32,5317.64,17.06,203.99,-74.72,74295978643.64,6
11617.34,4936.8,37.76,122.43,-41.17,74295978705.31,3
9074.95,5543.28,47.33,189.82,-52.65,74295982354.36,7
11617.03,4925.17,37.73,122.51,-40.45,74295983642.11,3
10891.62,5486.02,17.05,204.32,-73.63,74295983961.28,6
9074.83,5627.74,47.39,189.87,-52.66,74295987897.64,7
10890.35,4962.05,17.11,203.83,-74.36,74295989447.3,6
9074.76,5567.87,47.42,189.82,-51.4,74295993525.38,7
10891.86,5218.45,17.12,204.22,-73.84,74295994409.35,6
9074.78,5685.96,47.4,189.69,-52.79,74295999093.25,7
10891.5,5434.54,17.15,204.26,-74.94,74295999627.8,6
9075.2,5633.97,47.34,189.92,-53.12,74296004779.2,7
10890.95,5554.5,17.12,204.11,-75.21,74296005062.35,6
9075.25,5678.86,47.36,190.14,-52.58,74296010413.17,7
10891.41,4978.48,17.11,204.13,-74.12,74296010616.85,6
10891.39,5247.34,17.12,203.94,-74.42,74296015595.32,6
9074.68,5566.04,47.41,189.75,-53.15,74296016092.03,7
10891.61,5368.86,17.16,203.77,-74.49,74296020842.67,6
9073.86,5660.98,47.27,190.0,-53.26,74296021658.07,7
10890.43,5567.3,17.07,204.15,-74.3,74296026211.52,6
9075.12,5592.14,47.34,189.77,-53.32,74296027319.04,7
10891.19,4995.47,17.05,204.01,-74.53,74296031778.82,6
9074.89,5600.58,47.33,190.11,-53.61,74296032911.18,7
10891.09,5158.99,17.09,204.11,-74.06,74296036774.3,6
9075.01,5673.45,47.41,189.81,-53.29,74296038511.77,7
10891.79,5433.48,17.14,204.2,-74.25,74296041933.29,6
9073.81,5805.59,47.34,189.64,-52.36,74296044185.22,7
10891.71,5531.58,17.15,204.06,-74.21,74296047366.77,6
9075.25,5733.38,47.34,189.86,-53.39,74296049990.81,7
9073.64,5626.69,47.39,189.83,-52.9,74296055724.19,7
9075.02,5662.82,47.26,190.37,-52.84,74296061350.88,7
9074.09,5624.01,47.44,189.78,-52.33,74296067013.7,7
9074.86,5628.7,47.31,189.83,-52.92,74296072637.71,7
9074.81,5586.7,47.28,190.23,-52.9,74296078266.41,7
9074.8,5610.16,47.38,190.26,-52.96,74296083853.11,7
9074.75,5668.25,47.31,189.94,-52.63,74296089463.26,7
9074.73,5600.58,47.32,190.01,-52.74,74296095131.51,7
9074.69,5644.99,47.35,189.84,-52.83,74296100732.09,7
9074.76,5780.69,47.36,189.97,-52.56,74296106377.08,7
9074.62,5701.66,47.33,189.82,-52.35,74296112157.77,7
